------ LISTA DE COMPRAS INVÁLIDAS -------
Erro	Linha
CLIENTE_INVALIDO	TO4884 15.35 6 N AI530 9
CLIENTE_INVALIDO	JY1107 1.32 4 N CU329 7
CLIENTE_INVALIDO	DU2553 7.35 4 N AI433 5
CLIENTE_INVALIDO	WY8688 7.22 2 N FF348 4
CLIENTE_INVALIDO	WY8098 6.97 5 N FG838 6
CLIENTE_INVALIDO	FK2075 17.67 4 N EQ830 10
CLIENTE_INVALIDO	DQ4433 15.87 1 N DK398 10
CLIENTE_INVALIDO	BF7792 14.14 1 N DY393 6
CLIENTE_INVALIDO	TC1940 18.77 6 N AP726 7
CLIENTE_INVALIDO	NW8185 15.83 1 P BQ836 12
CLIENTE_INVALIDO	AQ1149 2.26 2 N DR396 1
CLIENTE_INVALIDO	GG9419 13.85 4 P DL569 4
CLIENTE_INVALIDO	QU2848 10.38 1 P AM969 8
CLIENTE_INVALIDO	MH6418 2.94 6 P BI660 9
CLIENTE_INVALIDO	DP8003 17.85 5 P DR154 3
CLIENTE_INVALIDO	CD2254 5.9 4 P AR768 4
CLIENTE_INVALIDO	PU3445 0.8 2 N CT309 9
CLIENTE_INVALIDO	ZK2400 20.5 3 P BJ972 3
CLIENTE_INVALIDO	GA2695 14.55 2 P FG632 11
CLIENTE_INVALIDO	YD3781 14.82 2 P AP550 10
CLIENTE_INVALIDO	BM6286 19.38 1 P FG925 2
CLIENTE_INVALIDO	BN2105 5.49 6 N CW167 3
CLIENTE_INVALIDO	ND1074 15.15 1 P AM811 11
CLIENTE_INVALIDO	YB5448 17.86 5 N FF430 4
CLIENTE_INVALIDO	UX8815 18.5 5 N BJ746 8
CLIENTE_INVALIDO	BY8175 10.91 5 N DZ471 9
CLIENTE_INVALIDO	RU4100 0.41 6 P DY374 9
CLIENTE_INVALIDO	OI7207 8.51 4 P EM888 11
CLIENTE_INVALIDO	IG6213 1.71 5 P BP373 3
CLIENTE_INVALIDO	ZZ3471 2.84 2 N CT400 10
CLIENTE_INVALIDO	FY9383 14.56 3 P AT916 5
CLIENTE_INVALIDO	HE1494 17.83 3 P BJ722 1
CLIENTE_INVALIDO	CN2253 14.49 5 N CY669 8
CLIENTE_INVALIDO	CO4589 4.77 2 N EQ823 8
CLIENTE_INVALIDO	TA4795 6.43 6 N BY911 1
CLIENTE_INVALIDO	TO5223 8.69 3 P AP761 7
CLIENTE_INVALIDO	BR5756 3.7 3 P CX646 4
CLIENTE_INVALIDO	UH4008 0.76 4 P AH475 7
CLIENTE_INVALIDO	UQ1455 12.82 4 N BJ617 9
CLIENTE_INVALIDO	CJ2924 8.5 6 N DY363 5
CLIENTE_INVALIDO	NK4585 16.38 2 P BI486 11
CLIENTE_INVALIDO	YQ6818 5.69 3 P DR249 7
CLIENTE_INVALIDO	GJ1711 2.8 4 N AQ952 7
CLIENTE_INVALIDO	YE5422 4.86 1 P AT915 1
CLIENTE_INVALIDO	DK1744 19.96 2 N CZ956 2
CLIENTE_INVALIDO	EV2226 0.29 2 N FF373 11
CLIENTE_INVALIDO	BQ9645 12.25 5 N AM976 9
CLIENTE_INVALIDO	YZ9225 8.32 1 P FK919 7
CLIENTE_INVALIDO	AR2807 13.39 4 P CU750 9
CLIENTE_INVALIDO	WG3351 0.6 1 N DL407 9
CLIENTE_INVALIDO	QO8908 9.47 3 N AN382 8
CLIENTE_INVALIDO	DD1124 8.0 4 P EN854 5
CLIENTE_INVALIDO	IC1626 11.13 3 P AR988 12
CLIENTE_INVALIDO	EM3124 11.56 6 P AM831 6
CLIENTE_INVALIDO	BQ1064 14.74 2 P AI862 5
CLIENTE_INVALIDO	RK8704 18.45 5 P CW244 10
CLIENTE_INVALIDO	FR6543 17.16 5 N AN466 2
CLIENTE_INVALIDO	BN8719 5.85 4 N FG714 7
CLIENTE_INVALIDO	YB1784 0.73 5 P AR741 6
CLIENTE_INVALIDO	NK4627 16.67 4 P BQ636 7
CLIENTE_INVALIDO	DO4997 4.58 4 P CW482 5
CLIENTE_INVALIDO	GS7511 13.32 4 N DY272 5
CLIENTE_INVALIDO	HF4475 15.63 3 P CX658 8
CLIENTE_INVALIDO	EO6469 16.34 2 N EN927 8
CLIENTE_INVALIDO	HV5613 17.55 3 N BP539 5
CLIENTE_INVALIDO	PV2723 4.9 5 P DL402 7
CLIENTE_INVALIDO	XS1535 1.23 1 N AR849 9
CLIENTE_INVALIDO	AW9963 14.72 5 N DL559 6
CLIENTE_INVALIDO	LR4042 9.79 6 P BP453 3
CLIENTE_INVALIDO	BG2354 14.52 6 N AN379 7
CLIENTE_INVALIDO	QI4642 2.8 3 N CZ824 12
CLIENTE_INVALIDO	WY7679 17.78 6 N DL316 7
CLIENTE_INVALIDO	DI3539 10.97 4 P BJ746 5
CLIENTE_INVALIDO	US7417 11.6 3 N FG756 4
CLIENTE_INVALIDO	GH4688 18.32 3 N CU500 1
CLIENTE_INVALIDO	EB5588 12.66 1 P FG930 2
CLIENTE_INVALIDO	JZ4018 10.56 3 P AQ915 11
CLIENTE_INVALIDO	TI3760 14.98 3 N AI722 5
CLIENTE_INVALIDO	VY9738 15.61 6 N BJ602 5
CLIENTE_INVALIDO	KM8563 6.2 3 N AI822 2
CLIENTE_INVALIDO	RD5851 10.26 4 P BY980 4
CLIENTE_INVALIDO	SK7048 5.46 6 P CW255 4
CLIENTE_INVALIDO	SJ9342 17.19 2 N CU680 5
CLIENTE_INVALIDO	XD4291 9.41 1 N CT139 9
CLIENTE_INVALIDO	NZ5002 18.74 2 P EM520 4
CLIENTE_INVALIDO	YC3104 8.38 6 P AI627 12
CLIENTE_INVALIDO	ZX5626 9.9 5 N FI742 6
CLIENTE_INVALIDO	CB2781 12.79 2 N CT431 9
CLIENTE_INVALIDO	LY4029 0.17 6 N DK132 12
CLIENTE_INVALIDO	BH7491 7.98 6 N AL808 7
CLIENTE_INVALIDO	CA7909 12.91 6 N CU477 3
CLIENTE_INVALIDO	YA1023 5.37 6 P AI722 1
CLIENTE_INVALIDO	DE7027 7.65 4 N EQ893 8
CLIENTE_INVALIDO	KK9266 13.36 6 N AL801 4
CLIENTE_INVALIDO	ZK5569 14.66 4 P BW701 11
CLIENTE_INVALIDO	EA5528 15.74 1 N CX499 11
CLIENTE_INVALIDO	DW9349 8.8 1 N AP775 9
CLIENTE_INVALIDO	XP5581 6.99 2 P AP836 9
CLIENTE_INVALIDO	OM6597 15.98 5 P CQ186 9
CLIENTE_INVALIDO	WF8222 1.45 3 N EM720 10
CLIENTE_INVALIDO	QH3022 18.67 6 N EM472 5
CLIENTE_INVALIDO	TC1215 8.88 1 P EZ183 6
CLIENTE_INVALIDO	IE9205 8.51 5 N EM499 5
CLIENTE_INVALIDO	FJ7172 1.75 1 P DK456 6
CLIENTE_INVALIDO	VA9631 9.92 6 N CT106 10
CLIENTE_INVALIDO	OH5448 11.72 4 N FF502 12
CLIENTE_INVALIDO	TF5003 9.8 2 N AI856 10
CLIENTE_INVALIDO	FE6074 10.27 5 N CZ951 9
CLIENTE_INVALIDO	AK6635 14.65 5 N BJ578 10
CLIENTE_INVALIDO	ZF9377 4.8 4 P DL732 5
CLIENTE_INVALIDO	SG9739 15.1 4 P CX816 3
CLIENTE_INVALIDO	ZA5771 7.26 1 N DY347 4
CLIENTE_INVALIDO	EN9110 20.21 4 P AM938 10
CLIENTE_INVALIDO	TY3765 7.33 5 P DZ740 4
CLIENTE_INVALIDO	TT8305 1.43 5 N BJ668 1
CLIENTE_INVALIDO	NU1813 15.87 5 P CX441 1
CLIENTE_INVALIDO	VT9921 0.51 4 P AR738 12
CLIENTE_INVALIDO	AC1326 16.75 5 P FI722 12
CLIENTE_INVALIDO	TC8810 8.96 5 P AP848 6
CLIENTE_INVALIDO	UL2266 4.71 1 N DY347 12
CLIENTE_INVALIDO	EW3431 2.15 6 N BI487 11
CLIENTE_INVALIDO	AO7961 3.59 6 P CY476 3
CLIENTE_INVALIDO	ZY8367 3.66 6 N DL569 12
CLIENTE_INVALIDO	AJ5349 19.23 1 P DK215 2
CLIENTE_INVALIDO	XV2424 1.81 1 P DS720 11
CLIENTE_INVALIDO	VN8447 16.77 1 P CX802 11
CLIENTE_INVALIDO	UO8741 3.61 3 P AL828 4
CLIENTE_INVALIDO	FI6087 10.61 3 P BW715 11
CLIENTE_INVALIDO	DG7040 10.68 4 P DY344 1
CLIENTE_INVALIDO	ZG8744 0.45 5 N BI620 11
CLIENTE_INVALIDO	DJ9238 4.9 3 P CU656 5
CLIENTE_INVALIDO	XG1576 3.9 3 P BP441 5
CLIENTE_INVALIDO	EC8348 8.4 4 N BQ885 3
CLIENTE_INVALIDO	JL9042 2.79 4 N FF243 5
CLIENTE_INVALIDO	KZ3404 1.1 4 P AI416 7
CLIENTE_INVALIDO	IY8155 7.39 1 N BQ728 7
CLIENTE_INVALIDO	PX5036 7.3 1 N CY609 4
CLIENTE_INVALIDO	YZ1228 20.26 6 P DZ518 5
CLIENTE_INVALIDO	YW5715 8.43 5 P DS667 9
CLIENTE_INVALIDO	XB4131 1.19 1 N EM755 3
CLIENTE_INVALIDO	VG8580 10.62 1 N CZ632 12
CLIENTE_INVALIDO	VQ8115 11.71 2 N DL582 8
CLIENTE_INVALIDO	XG5111 10.47 5 P DL736 4
CLIENTE_INVALIDO	YO8300 2.97 3 P DY393 4
CLIENTE_INVALIDO	QE9384 13.41 6 P EH137 1
CLIENTE_INVALIDO	LZ3270 7.55 1 N CY402 6
CLIENTE_INVALIDO	HT9335 6.52 3 P CU534 6
CLIENTE_INVALIDO	NP8897 7.1 4 N AN674 1
CLIENTE_INVALIDO	CO2003 15.28 6 N AI416 7
CLIENTE_INVALIDO	JZ3981 4.61 1 P BI241 11
CLIENTE_INVALIDO	GM2857 20.3 5 N CX539 7
CLIENTE_INVALIDO	TE4672 19.12 6 N AO707 11
CLIENTE_INVALIDO	IE5979 15.33 5 P CX460 6
CLIENTE_INVALIDO	HL5932 14.2 4 N CX659 6
CLIENTE_INVALIDO	FW9691 1.34 3 P DK212 11
CLIENTE_INVALIDO	IJ7509 15.94 5 P AM970 2
CLIENTE_INVALIDO	HD2030 8.96 6 P CX805 10
CLIENTE_INVALIDO	ND7680 6.51 5 N CW450 12
CLIENTE_INVALIDO	HR6551 13.44 2 P DY120 2
CLIENTE_INVALIDO	RP1120 12.9 4 P BP490 9
CLIENTE_INVALIDO	FF6508 7.6 1 N FI812 12
CLIENTE_INVALIDO	JF7337 6.33 6 P AO714 7
CLIENTE_INVALIDO	CL5773 20.88 6 P EM463 2
CLIENTE_INVALIDO	GD3192 12.81 3 N CU375 8
CLIENTE_INVALIDO	FE1293 16.6 3 P DZ671 7
CLIENTE_INVALIDO	FT4714 11.42 6 P CZ753 9
CLIENTE_INVALIDO	YN3902 16.95 1 P DK439 9
CLIENTE_INVALIDO	YA8405 10.96 5 N BI273 9
CLIENTE_INVALIDO	ZZ3349 13.43 4 N CQ229 1
CLIENTE_INVALIDO	DC8436 2.97 3 N AH240 5
CLIENTE_INVALIDO	NF4717 4.58 5 N FI863 6
CLIENTE_INVALIDO	VB6593 0.6 4 N CY490 3
CLIENTE_INVALIDO	US7579 15.62 3 P DZ611 2
CLIENTE_INVALIDO	SU7261 5.33 4 P FI850 10
CLIENTE_INVALIDO	ZQ6672 6.33 4 N AH258 12
CLIENTE_INVALIDO	VO3669 1.35 5 N EQ819 8
CLIENTE_INVALIDO	FA7439 6.61 6 P AI856 10
CLIENTE_INVALIDO	ZQ8850 11.2 2 N DS464 3
CLIENTE_INVALIDO	ZB6376 17.22 6 P BQ756 3
CLIENTE_INVALIDO	IZ1947 2.8 6 N BJ998 5
CLIENTE_INVALIDO	WE7887 1.8 6 P CZ694 5
CLIENTE_INVALIDO	NO6598 1.16 5 P FF430 12
CLIENTE_INVALIDO	BC1749 20.65 2 N FI739 1
CLIENTE_INVALIDO	SD3335 6.57 2 P FF370 8
CLIENTE_INVALIDO	WD8984 0.88 1 P DL765 5
CLIENTE_INVALIDO	GO6926 0.88 1 P EM590 11
CLIENTE_INVALIDO	KI2843 20.3 4 N AQ951 12
CLIENTE_INVALIDO	VM1441 12.57 4 N AI462 4
CLIENTE_INVALIDO	SX5515 14.82 6 P AP846 10
CLIENTE_INVALIDO	UK1681 9.85 1 N CU411 5
CLIENTE_INVALIDO	EY1174 19.33 6 P AP751 9
CLIENTE_INVALIDO	ZI5909 4.39 5 P CT237 7
CLIENTE_INVALIDO	GN5839 4.96 5 P FF207 6
CLIENTE_INVALIDO	IU3697 14.48 2 P AO737 3
CLIENTE_INVALIDO	AJ7350 20.51 4 N DS632 4
CLIENTE_INVALIDO	NG5587 19.73 3 N AT932 6
CLIENTE_INVALIDO	IR7033 15.95 3 N CY621 4
CLIENTE_INVALIDO	AR8226 17.62 3 N DL448 12
CLIENTE_INVALIDO	TD9163 20.6 1 P DZ602 1
CLIENTE_INVALIDO	XA6873 20.96 3 N CY356 8
CLIENTE_INVALIDO	VO1906 20.12 2 N BP571 10
CLIENTE_INVALIDO	XC1779 16.16 1 P BY907 8
CLIENTE_INVALIDO	TB4543 1.39 5 P DZ664 12
CLIENTE_INVALIDO	ZU1932 18.34 6 N FG848 6
CLIENTE_INVALIDO	SX4361 7.17 2 N BW785 9
CLIENTE_INVALIDO	LL9662 0.8 3 N CQ371 2
CLIENTE_INVALIDO	QT7014 14.88 3 N AH352 8
CLIENTE_INVALIDO	RP9932 17.66 4 N CZ690 1
CLIENTE_INVALIDO	OZ7275 7.45 1 P EM656 11
CLIENTE_INVALIDO	TZ9056 4.34 5 N DZ664 5
CLIENTE_INVALIDO	US3022 2.34 5 N BJ722 4
CLIENTE_INVALIDO	QA7305 7.32 2 P EM779 12
CLIENTE_INVALIDO	OL2967 6.35 6 N AO804 10
CLIENTE_INVALIDO	NC8611 20.68 2 N DK399 10
CLIENTE_INVALIDO	ZK7149 19.55 3 P DL582 10
CLIENTE_INVALIDO	DH9660 17.4 4 P CZ674 9
CLIENTE_INVALIDO	QJ3399 0.42 6 P CZ752 5
CLIENTE_INVALIDO	HG3995 10.12 1 P CU653 12
CLIENTE_INVALIDO	PZ6536 16.77 3 N AI854 9
CLIENTE_INVALIDO	NF3288 18.12 2 N CZ694 7
CLIENTE_INVALIDO	LM5193 3.37 5 P AH392 4
CLIENTE_INVALIDO	TE8174 11.85 4 P CW157 1
CLIENTE_INVALIDO	NO8068 10.59 4 P DK280 5
CLIENTE_INVALIDO	OZ1774 16.28 2 P EN855 10
CLIENTE_INVALIDO	OU8968 18.91 2 N EZ150 10
CLIENTE_INVALIDO	CB2239 2.85 2 N CZ889 9
CLIENTE_INVALIDO	MX9533 8.74 5 P BJ635 6
CLIENTE_INVALIDO	DN5687 2.43 6 P AQ897 9
CLIENTE_INVALIDO	FI5887 13.63 5 N BQ688 11
CLIENTE_INVALIDO	DV5744 5.62 6 N AO705 9
CLIENTE_INVALIDO	DG7747 19.55 4 N AR703 8
CLIENTE_INVALIDO	MA5882 12.5 4 N BJ782 9
CLIENTE_INVALIDO	YL8417 17.94 1 N AP820 11
CLIENTE_INVALIDO	SI4500 7.83 2 N CY490 8
CLIENTE_INVALIDO	DO5102 11.85 4 N AM876 1
CLIENTE_INVALIDO	SJ4946 0.57 6 N CY445 6
CLIENTE_INVALIDO	VP9269 5.11 2 N CU453 10
CLIENTE_INVALIDO	BM8845 1.26 1 P CW457 4
CLIENTE_INVALIDO	AA5379 4.77 5 P AO763 2
CLIENTE_INVALIDO	HX6005 16.65 5 P FG775 4
CLIENTE_INVALIDO	PT6078 8.0 3 N CZ898 6
CLIENTE_INVALIDO	IG2248 10.29 2 N AI800 2
CLIENTE_INVALIDO	SQ5604 9.4 2 P AR839 1
CLIENTE_INVALIDO	GE1725 17.47 2 N DK376 3
CLIENTE_INVALIDO	MX9148 1.49 4 N FG874 7
CLIENTE_INVALIDO	BO6926 7.57 3 P FG848 2
CLIENTE_INVALIDO	GM1716 12.68 5 P AP871 12
CLIENTE_INVALIDO	QR1708 16.2 1 P DY221 7
CLIENTE_INVALIDO	DE4870 19.5 6 P CZ977 8
CLIENTE_INVALIDO	PH7577 14.22 6 P EM725 7
CLIENTE_INVALIDO	XG9806 9.91 5 N BI345 10
CLIENTE_INVALIDO	VE3445 7.54 5 P CX696 7
CLIENTE_INVALIDO	LY1198 7.12 2 P BI315 5
CLIENTE_INVALIDO	NT9189 6.59 3 P DZ706 2
CLIENTE_INVALIDO	SJ9638 18.61 2 P BJ846 7
CLIENTE_INVALIDO	BO5015 6.45 4 P AO876 8
CLIENTE_INVALIDO	WC3554 14.73 3 P AR950 1
CLIENTE_INVALIDO	NX6635 13.76 5 P BQ890 8
CLIENTE_INVALIDO	DS6192 8.85 1 N DR296 7
CLIENTE_INVALIDO	VU4601 13.0 2 P BJ704 11
CLIENTE_INVALIDO	RY5590 15.0 2 N FF243 4
CLIENTE_INVALIDO	UP1611 20.98 4 P CT251 8
CLIENTE_INVALIDO	XB7174 15.43 2 N BP363 1
CLIENTE_INVALIDO	RS2952 3.42 2 N DR224 2
CLIENTE_INVALIDO	RR5879 0.67 2 N CX445 5
CLIENTE_INVALIDO	AD1119 17.88 2 N AQ942 9
CLIENTE_INVALIDO	PI9402 10.3 3 P CU660 12
CLIENTE_INVALIDO	JP2428 0.51 5 P CZ919 8
CLIENTE_INVALIDO	FF2328 11.23 5 P FK980 8
CLIENTE_INVALIDO	KD9827 13.32 1 N AM969 8
CLIENTE_INVALIDO	JL3476 4.44 6 N CZ798 6
CLIENTE_INVALIDO	OP8993 20.7 2 P BQ648 12
CLIENTE_INVALIDO	DP4299 14.5 2 N DR153 4
CLIENTE_INVALIDO	LV3678 8.97 3 N AL738 11
CLIENTE_INVALIDO	RX4968 15.86 5 P DY224 10
CLIENTE_INVALIDO	NV5348 16.53 2 N AL738 3
CLIENTE_INVALIDO	JI7397 14.49 6 N CU716 8
CLIENTE_INVALIDO	AL1743 4.22 6 P DL747 11
CLIENTE_INVALIDO	UV4961 14.68 1 P AN394 1
CLIENTE_INVALIDO	SB8783 1.62 2 P DS407 6
CLIENTE_INVALIDO	BE2952 10.81 6 P FI960 2
CLIENTE_INVALIDO	WU3400 1.84 2 N AI862 11
CLIENTE_INVALIDO	FP8356 14.39 6 N CW457 9
CLIENTE_INVALIDO	XD1753 4.88 3 N BP408 1
CLIENTE_INVALIDO	XF6444 18.3 4 N CU326 1
CLIENTE_INVALIDO	XF6692 17.32 5 P BI364 11
CLIENTE_INVALIDO	YJ8023 5.72 1 N FI748 11
CLIENTE_INVALIDO	KN5477 20.69 4 P AI692 2
CLIENTE_INVALIDO	AH2386 0.9 5 N EQ893 2
CLIENTE_INVALIDO	GA7605 17.3 2 P AL841 12
CLIENTE_INVALIDO	HB8129 17.77 6 N CT437 4
CLIENTE_INVALIDO	DN2136 15.22 2 P AN645 11
CLIENTE_INVALIDO	OU9907 11.82 1 N DL441 11
CLIENTE_INVALIDO	WP7390 7.35 3 P CW163 8
CLIENTE_INVALIDO	SK4199 15.85 1 N EH168 8
CLIENTE_INVALIDO	CD8862 3.38 2 N BW909 2
CLIENTE_INVALIDO	BT1862 13.68 6 P CW477 3
CLIENTE_INVALIDO	EO9215 9.1 4 P DY286 9
CLIENTE_INVALIDO	RR3476 19.79 4 N AI538 7
CLIENTE_INVALIDO	AO4543 8.65 2 N AR849 11
CLIENTE_INVALIDO	IH1555 14.17 6 N FG517 7
CLIENTE_INVALIDO	II5668 3.31 5 N EM499 12
CLIENTE_INVALIDO	ES8113 4.69 5 P AN667 5
CLIENTE_INVALIDO	WK7605 1.73 2 P AH165 11
CLIENTE_INVALIDO	IN9532 13.66 3 P AP533 4
CLIENTE_INVALIDO	SU7728 15.34 3 N AI744 8
CLIENTE_INVALIDO	QU8966 10.13 3 P DK132 7
CLIENTE_INVALIDO	ML5390 20.97 1 P AH260 2
CLIENTE_INVALIDO	BP7111 3.8 2 P AI706 6
CLIENTE_INVALIDO	QR3671 0.29 6 P DS572 1
CLIENTE_INVALIDO	SN4343 8.66 4 P CZ880 6
CLIENTE_INVALIDO	IY9633 20.87 3 N AO759 1
CLIENTE_INVALIDO	PD7312 16.88 3 P AM847 5
CLIENTE_INVALIDO	LB1487 0.97 4 N AL627 6
CLIENTE_INVALIDO	AK9289 18.16 2 N CU506 8
CLIENTE_INVALIDO	XG4079 1.53 6 N AR870 9
CLIENTE_INVALIDO	AH1196 20.58 6 N DR298 1
CLIENTE_INVALIDO	CG7127 10.5 3 P CZ829 3
CLIENTE_INVALIDO	ER5210 10.29 1 P BW771 12
CLIENTE_INVALIDO	CK6703 8.95 2 N CU660 7
CLIENTE_INVALIDO	RS3589 9.81 6 N CY672 3
CLIENTE_INVALIDO	DT2012 2.1 6 P BP411 8
CLIENTE_INVALIDO	OB6683 5.48 4 N BW752 7
CLIENTE_INVALIDO	VM2961 19.66 4 P CZ903 1
CLIENTE_INVALIDO	XB8275 10.71 3 N AP871 12
CLIENTE_INVALIDO	NH9358 3.46 2 N EZ122 5
CLIENTE_INVALIDO	SM7509 9.84 4 P AL652 9
CLIENTE_INVALIDO	BJ7665 14.23 5 N DY135 11
CLIENTE_INVALIDO	FE3044 18.67 4 N CQ183 5
CLIENTE_INVALIDO	JP7234 8.47 2 N BP506 4
CLIENTE_INVALIDO	NY4595 15.33 5 N AP697 1
CLIENTE_INVALIDO	IM2155 9.49 4 P FI912 4
CLIENTE_INVALIDO	IB3251 16.37 6 N AT903 3
CLIENTE_INVALIDO	AK9712 14.25 1 N DY396 5
CLIENTE_INVALIDO	FG3228 10.61 6 N CY662 6
CLIENTE_INVALIDO	MC1642 13.7 4 N EM653 2
CLIENTE_INVALIDO	LG5503 0.29 4 P CY600 12
CLIENTE_INVALIDO	TD6499 13.83 6 P DL327 12
CLIENTE_INVALIDO	PF6243 6.21 1 N CX531 6
CLIENTE_INVALIDO	RG8816 11.0 5 N BI398 10
CLIENTE_INVALIDO	SN3041 18.71 4 P BJ737 2
CLIENTE_INVALIDO	IK7226 13.38 3 P BW832 6
CLIENTE_INVALIDO	TT5132 20.7 3 N DY367 3
CLIENTE_INVALIDO	BX7964 9.6 2 P FK968 8
CLIENTE_INVALIDO	IW2422 5.23 3 P DS725 5
CLIENTE_INVALIDO	TN5555 8.52 6 N DR385 4
CLIENTE_INVALIDO	IV6582 11.29 5 N AH260 3
CLIENTE_INVALIDO	TW6435 0.59 1 N FG925 10
CLIENTE_INVALIDO	GQ3931 12.2 1 P CW303 10
CLIENTE_INVALIDO	FQ5045 6.59 4 N AO878 9
CLIENTE_INVALIDO	EL6160 8.63 4 N CY564 9
CLIENTE_INVALIDO	LW1862 1.63 2 P AM858 12
CLIENTE_INVALIDO	VY1910 5.93 5 P CT446 11
CLIENTE_INVALIDO	QU4951 1.28 6 N BP408 11
CLIENTE_INVALIDO	QM8894 3.5 5 P EM667 7
CLIENTE_INVALIDO	QZ5008 20.87 6 P FF609 4
CLIENTE_INVALIDO	UE5466 19.31 4 P FG687 12
CLIENTE_INVALIDO	CY1143 4.29 3 P CZ712 9
CLIENTE_INVALIDO	KC6494 8.98 5 N DK145 11
CLIENTE_INVALIDO	AF5657 17.28 1 P CQ165 4
CLIENTE_INVALIDO	UC8172 11.0 1 N BI673 12
CLIENTE_INVALIDO	BH9826 11.92 1 P AN466 8
CLIENTE_INVALIDO	YS9297 11.92 1 P AT902 2
CLIENTE_INVALIDO	CW2752 1.68 2 N CY402 10
CLIENTE_INVALIDO	JV5795 11.33 5 P AM911 11
CLIENTE_INVALIDO	IK9882 6.99 5 N DZ533 10
CLIENTE_INVALIDO	XK8440 13.33 4 N BQ684 9
CLIENTE_INVALIDO	OE2360 14.2 6 N BQ963 1
CLIENTE_INVALIDO	GW1731 20.58 6 P CX703 1
CLIENTE_INVALIDO	PW8626 2.39 6 N AO876 9
CLIENTE_INVALIDO	WH5814 9.8 6 N AP883 10
CLIENTE_INVALIDO	BW9066 15.95 6 P BI134 7
CLIENTE_INVALIDO	FR4138 13.26 4 N DS440 2
CLIENTE_INVALIDO	PO3983 19.78 3 P BQ639 8
CLIENTE_INVALIDO	EE3182 11.7 3 P BY990 2
CLIENTE_INVALIDO	QJ6019 3.58 1 N DR485 12
CLIENTE_INVALIDO	JN1205 5.53 6 P CX647 10
CLIENTE_INVALIDO	MF5945 10.92 2 P AH242 5
CLIENTE_INVALIDO	HD3186 11.63 5 N BI361 3
CLIENTE_INVALIDO	XT2940 20.63 2 N AR782 3
CLIENTE_INVALIDO	KA7142 13.98 4 N AP868 1
CLIENTE_INVALIDO	XC7877 12.66 5 N AR741 9
CLIENTE_INVALIDO	YU6373 7.51 3 P AL809 1
CLIENTE_INVALIDO	ZL2904 18.94 5 N CZ628 10
CLIENTE_INVALIDO	UR9021 18.21 3 P DL732 10
CLIENTE_INVALIDO	TM4316 5.98 6 P CZ981 1
CLIENTE_INVALIDO	FY7561 10.24 6 P DR269 8
CLIENTE_INVALIDO	ME1214 2.23 1 P FF399 12
CLIENTE_INVALIDO	EE5808 17.93 5 N AP886 12
CLIENTE_INVALIDO	NS4221 16.78 4 P BJ983 4
CLIENTE_INVALIDO	MR2774 13.17 5 P AM927 3
CLIENTE_INVALIDO	DZ8608 0.7 2 P CU439 9
CLIENTE_INVALIDO	OA1364 6.98 2 P EM677 1
CLIENTE_INVALIDO	EG8713 8.16 4 N BI126 3
CLIENTE_INVALIDO	IN3626 19.73 3 P AP563 4
CLIENTE_INVALIDO	MY4663 8.28 1 N AM800 12
CLIENTE_INVALIDO	WI4691 0.58 1 P CY600 2
CLIENTE_INVALIDO	RG6099 7.53 3 N FF325 8
CLIENTE_INVALIDO	NQ8264 12.79 1 N DY203 1
CLIENTE_INVALIDO	ST2840 13.18 1 P AH394 10
CLIENTE_INVALIDO	PM7406 19.85 2 N BJ561 7
CLIENTE_INVALIDO	CB5977 6.44 2 P BJ794 2
CLIENTE_INVALIDO	TC3681 16.26 6 N EQ818 2
CLIENTE_INVALIDO	LE8358 1.33 3 N CX732 9
CLIENTE_INVALIDO	GT7663 16.4 1 N AM915 10
CLIENTE_INVALIDO	NJ5786 14.9 5 N DL327 9
CLIENTE_INVALIDO	LK5906 20.59 5 P AM831 3
CLIENTE_INVALIDO	DI8683 19.7 5 P AH236 9
CLIENTE_INVALIDO	KQ9995 3.55 3 N DZ670 4
CLIENTE_INVALIDO	IA8130 2.76 1 N AI825 4
CLIENTE_INVALIDO	PX6304 5.65 6 P AT988 6
CLIENTE_INVALIDO	VW3683 0.6 6 P BI461 2
CLIENTE_INVALIDO	AM2311 3.29 4 P CT197 3
CLIENTE_INVALIDO	IX7977 12.33 1 N CU476 2
CLIENTE_INVALIDO	EO3851 1.14 5 N AM960 1
CLIENTE_INVALIDO	QY3341 2.43 4 P BY923 1
CLIENTE_INVALIDO	IE2098 6.98 3 N BJ676 3
CLIENTE_INVALIDO	MF7905 12.73 2 P BI385 10
CLIENTE_INVALIDO	UW3175 8.82 1 P DR153 5
CLIENTE_INVALIDO	CS7779 17.27 6 P BQ601 10
CLIENTE_INVALIDO	QD9627 8.66 2 N AI847 9
CLIENTE_INVALIDO	IG8786 9.48 6 N CT145 2
CLIENTE_INVALIDO	MR1670 15.3 5 N DR444 1
CLIENTE_INVALIDO	VQ7808 9.56 4 P AN323 4
CLIENTE_INVALIDO	ST7352 11.78 6 P AK150 1
CLIENTE_INVALIDO	OK5732 3.44 4 N AN542 10
CLIENTE_INVALIDO	ZD9744 10.25 2 N FI742 3
CLIENTE_INVALIDO	OE9397 19.76 4 P CT104 6
CLIENTE_INVALIDO	XO8109 12.49 5 N EM777 10
CLIENTE_INVALIDO	NP7479 14.22 6 N EM698 5
CLIENTE_INVALIDO	LC6471 4.62 3 P AM908 8
CLIENTE_INVALIDO	WH5162 0.12 1 P AI706 9
